,Unnamed: 0,Name,Platform,Year,Genre,Publisher,DateSortie,Studio,Score,Rate,Review,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,GK_licence,GK_distributeur
2074,2369,NFL GameDay 2001,PS,2000.0,Sports,Sony Computer Entertainment,2000-10-01,989 Sports,7.3,,,0.56,0.38,0.0,0.07,1.0,NFL GameDay ,
2075,2370,Killzone: Mercenary,PSV,2013.0,Shooter,Sony Computer Entertainment Europe,2013-09-01,Guerilla Cambridge,7.8,7.0,52.0,0.25,0.49,0.04,0.22,1.0,Killzone ,
2076,2371,NBA Live 97,PS,1996.0,Sports,Electronic Arts,,NuFX,,7.3,3.0,0.55,0.38,0.0,0.07,1.0,NBA Live ,
2077,2372,Dynasty Warriors 3: Xtreme Legends,PS2,2002.0,Action,Tecmo Koei,2003-01-01,Omega Force,7.2,7.0,1.0,0.13,0.1,0.74,0.03,1.0,Dynasty Warriors ,
2078,2373,Zoo Tycoon DS,DS,2005.0,Strategy,THQ,2005-10-01,Altron,4.4,2.7,3.0,0.86,0.04,0.01,0.08,1.0,Zoo Tycoon ,
2079,2374,Rocksmith 2014,PS3,2013.0,Misc,Ubisoft,,Ubisoft San Francisco,,,,0.51,0.27,0.05,0.15,1.0,Rocksmith ,
2080,2375,Dead Space 3,PS3,2013.0,Action,Electronic Arts,2013-02-01,Visceral Games,7.6,,270.0,0.44,0.38,0.0,0.17,1.0,Dead Space,
2081,2376,Wheel of Fortune,Wii,2010.0,Misc,THQ,2010-11-01,THQ,,7.6,,0.89,0.04,0.0,0.06,1.0,La roue de la fortune ,
2082,2377,Disney Infinity,PS3,2013.0,Action,Disney Interactive Studios,2013-09-01,Avalanche Software,7.5,,10.0,0.48,0.35,0.0,0.16,1.0,Disney Infinity,
2083,2378,Dark Souls,X360,2011.0,Role-Playing,Namco Bandai Games,2011-10-01,From Software,8.9,8.75,481.0,0.64,0.28,0.0,0.08,1.0,Dark Souls,
2084,2379,Puzzler Collection,DS,2008.0,Puzzle,Ubisoft,2008-08-01,Route 1 Games,7.1,,,0.17,0.78,0.0,0.04,1.0,Puzzler ,
2085,2380,Jampack Winter 2000,PS,2000.0,Misc,Sony Computer Entertainment,,,,,,0.55,0.38,0.0,0.07,1.0,,
2086,2381,Dead Space 3,X360,2013.0,Action,Electronic Arts,2013-02-01,Visceral Games,7.8,,230.0,0.64,0.28,0.0,0.08,0.99,Dead Space,
2087,2382,Phoenix Wright: Ace Attorney,DS,2005.0,Adventure,Capcom,2006-03-01,Capcom,8.1,9.1,374.0,0.49,0.07,0.39,0.05,0.99,,Nintendo
2088,2383,NFL Fever 2002,XB,2000.0,Sports,Microsoft Game Studios,2001-11-01,Microsoft Game Studios,7.9,,,0.74,0.21,0.0,0.04,0.99,NFL Fever,
2089,2384,The Simpsons: Hit & Run,GC,2003.0,Racing,Vivendi Games,2003-09-01,Radical Entertainment,7.9,6.5,25.0,0.77,0.2,0.0,0.03,0.99,Les Simpson ,
2090,2385,Littlest Pet Shop: Winter,DS,2008.0,Simulation,Electronic Arts,2008-10-01,Electronic Arts,,,,0.59,0.31,0.0,0.1,0.99,Littlest Pet Shop ,
2091,2386,LEGO Harry Potter: Years 5-7,X360,,Action,Warner Bros. Interactive Entertainment,2011-11-01,Traveller's Tales,7.7,7.1,21.0,0.51,0.39,0.0,0.09,0.99,,Warner Bros. Interactive Entertainment
2092,2387,Tom Clancy's Splinter Cell: Blacklist,X360,2013.0,Action,Ubisoft,2013-08-01,Ubisoft Toronto,8.2,7.2,89.0,0.57,0.34,0.01,0.08,0.99,,
2093,2388,Ace Combat X: Skies of Deception,PSP,2006.0,Simulation,Namco Bandai Games,2006-10-01,Project Aces ,7.5,7.4,9.0,0.37,0.31,0.12,0.19,0.99,Ace Combat ,Sony Interactive Entertainment Europe
2094,2389,NCAA Football 12,X360,2011.0,Sports,Electronic Arts,2011-07-01,EA Sports,8.2,6.6,,0.94,0.0,0.0,0.06,0.99,NCAA ,
2095,2390,LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Action,Disney Interactive Studios,2011-05-01,Traveller's Tales,7.3,6.6,36.0,0.36,0.46,0.0,0.17,0.99,Pirates des Cara��bes ,
2096,2391,Band Hero,Wii,2009.0,Misc,Activision,2009-11-01,Vicarious Visions,7.9,7.85,17.0,0.6,0.3,0.0,0.09,0.99,Hero,
2097,2392,Cars: Race-O-Rama,Wii,2009.0,Racing,THQ,2009-11-01,Incinerator Games,5.8,8.75,2.0,0.61,0.3,0.0,0.09,0.99,,
2098,2393,Oddworld: Abe's Exoddus,PS,1998.0,Platform,GT Interactive,1998-10-01,Oddworld Inhabitants,8.8,7.5,33.0,0.55,0.38,0.0,0.06,0.99,Oddworld ,
2099,2394,EyePet,PS3,2009.0,Simulation,Sony Computer Entertainment,2009-10-01,SCEE London Studio,7.0,7.15,66.0,0.35,0.52,0.04,0.09,0.99,Eyepet,
2100,2395,Scooby-Doo! First Frights,Wii,2009.0,Action,Warner Bros. Interactive Entertainment,2009-09-01,Torus Games,5.6,8.5,,0.88,0.05,0.0,0.07,0.99,,
2101,2396,Midnight Club: LA Remix,PSP,2008.0,Racing,Take-Two Interactive,2008-10-01,Rockstar London,7.9,6.8,5.0,0.52,0.28,0.0,0.19,0.99,Midnight Club ,
2102,2397,The Bouncer,PS2,2000.0,Action,Sony Computer Entertainment,2001-03-01,DreamFactory,6.6,4.6,22.0,0.3,0.23,0.38,0.08,0.99,The Bouncer,
2103,2398,Guitar Hero: Aerosmith,PS3,2008.0,Misc,Activision,2008-06-01,Neversoft Entertainment,7.0,,20.0,0.73,0.15,0.0,0.11,0.99,Guitar Hero,
2104,2400,WWE SmackDown vs Raw 2008,Wii,2007.0,Fighting,THQ,2007-11-01,Yuke's,5.9,5.4,36.0,0.38,0.5,0.0,0.11,0.99,,
2105,2401,FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,2009-10-01,EA Sports,7.5,7.4,95.0,0.23,0.65,0.0,0.11,0.99,FIFA EA Sports ,
2106,2402,Shadow The Hedgehog,GC,2005.0,Platform,Sega,2005-11-01,Sonic Team,5.1,5.6,14.0,0.76,0.2,0.0,0.03,0.99,Sonic ,
2107,2403,Farming Simulator 2013,PC,2012.0,Simulation,Focus Home Interactive,2012-10-01,Giants Software,6.5,7.65,124.0,0.0,0.8,0.0,0.18,0.99,Farming Simulator,
2108,2404,Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,2008-10-01,Bethesda Game Studios,9.1,8.35,719.0,0.02,0.88,0.0,0.08,0.99,Fallout,Ubisoft
2109,2405,Cars,DS,2006.0,Racing,THQ,2006-06-01,Helixe,5.4,3.7,19.0,0.85,0.05,0.0,0.08,0.98,Pixar,
2110,2406,Pro Evolution Soccer 2008,PSP,2008.0,Sports,Konami Digital Entertainment,2007-10-01,Konami,8.0,7.6,66.0,0.02,0.53,0.19,0.25,0.98,eFootball (Pro Evolution Soccer),
2111,2407,Far Cry 3,PC,2012.0,Shooter,Ubisoft,2012-11-01,Ubisoft Montreal,8.8,,1306.0,0.21,0.62,0.0,0.14,0.98,Far Cry,
2112,2408,Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,2011-08-01,Monolith Soft,9.2,9.3,835.0,0.49,0.26,0.16,0.08,0.98,Xenoblade,
2113,2410,Just Dance 2014,X360,2013.0,Misc,Ubisoft,2013-10-01,Ubisoft,7.9,7.45,14.0,0.72,0.19,0.0,0.07,0.98,Just Dance,
2114,2411,Mario Party Advance,GBA,2005.0,Misc,Nintendo,2005-06-01,Hudson,5.4,7.05,56.0,0.5,0.19,0.28,0.02,0.98,Mario,
2115,2412,Sonic & Sega All-Stars Racing,PS3,2010.0,Racing,Sega,2010-02-01,Sumo Digital,7.7,8.3,159.0,0.36,0.46,0.0,0.17,0.98,,
2116,2413,Tetris 2,NES,1993.0,Puzzle,Nintendo,,Sega,7.0,8.0,2.0,0.62,0.13,0.21,0.02,0.98,Tetris ,
2117,2414,NASCAR 99,N64,1998.0,Racing,Electronic Arts,,Stormfront Studios,,6.3,3.0,0.94,0.04,0.0,0.01,0.98,Nascar (EA Sports) ,
2118,2415,Air-Sea Battle,2600,,Shooter,Atari,,Atari Corporation,,2.0,1.0,0.91,0.06,0.0,0.01,0.98,,
2119,2416,Suikoden III,PS2,,Role-Playing,Unknown,2015-06-01,KCET,8.6,,10.0,0.29,0.23,0.38,0.08,0.98,Suikoden ,
2120,2417,Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,Square Enix,2011-01-01,Square Enix,6.6,6.2,22.0,0.56,0.1,0.27,0.05,0.98,Kingdom Hearts ,
2121,2418,South Park: The Stick of Truth,PS3,2014.0,Role-Playing,Ubisoft,2014-03-01,Obsidian Entertainment,8.5,7.8,184.0,0.42,0.38,0.0,0.17,0.98,South Park ,
2122,2419,Driver: San Francisco,PS3,2011.0,Racing,Ubisoft,2011-09-01,Ubisoft Reflections,7.9,7.95,273.0,0.24,0.54,0.01,0.18,0.98,Driver,
2123,2421,Sniper Elite V2,PS3,2012.0,Shooter,505 Games,2012-05-01,Rebellion,7.0,6.0,274.0,0.38,0.39,0.06,0.15,0.98,Sniper Elite,Digital Bros.
2124,2422,Far Cry 4,X360,2014.0,Shooter,Ubisoft,2014-11-01,Ubisoft Montreal,,8.05,45.0,0.45,0.44,0.0,0.08,0.98,Far Cry,
2125,2423,Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,2004-10-01,Rockstar North,9.3,,1160.0,0.0,0.92,0.0,0.05,0.98,Grand Theft Auto (GTA),
2126,2425,Tom Clancy's Splinter Cell: Blacklist,PS3,2013.0,Action,Ubisoft,2013-08-01,Ubisoft Toronto,8.4,7.2,89.0,0.34,0.41,0.06,0.18,0.98,,
2127,2426,Pro Evolution Soccer 2014,PS3,2013.0,Action,Konami Digital Entertainment,2013-09-01,Konami,7.8,6.7,286.0,0.03,0.43,0.51,0.01,0.98,eFootball (Pro Evolution Soccer),
2128,2427,Madden NFL 16,X360,2015.0,Sports,Electronic Arts,2015-08-01,EA Sports,,7.7,5.0,0.82,0.05,0.0,0.1,0.98,Madden NFL ,
2129,2428,Madden NFL 10,PS2,2009.0,Sports,Electronic Arts,2009-08-01,EA Tiburon,,7.0,6.0,0.88,0.0,0.0,0.1,0.98,Madden NFL,
2130,2429,Brutal Legend,X360,2009.0,Action,Electronic Arts,2009-10-01,Double Fine Productions,8.2,6.9,138.0,0.62,0.27,0.0,0.09,0.98,,
2131,2430,Tamagotchi Connection: Corner Shop 2,DS,2006.0,Simulation,Namco Bandai Games,2006-11-01,NanaOn-Sha,6.6,5.8,,0.09,0.02,0.86,0.01,0.98,Tamagotchi ,Atari
2132,2431,Final Fantasy Type-0,PS4,2015.0,Role-Playing,Square Enix,2015-03-01,Square Enix,6.0,7.5,136.0,0.37,0.32,0.15,0.14,0.97,Final Fantasy,
2133,2432,Madden NFL 08,PS3,2007.0,Sports,Electronic Arts,2007-08-01,EA Tiburon,8.1,8.45,14.0,0.89,0.01,0.0,0.08,0.97,Madden NFL,
2134,2433,de Blob,Wii,2008.0,Platform,THQ,2008-07-01,Blue Tongue Entertainment,8.2,,90.0,0.5,0.37,0.0,0.1,0.97,de Blob,
2135,2434,NCAA Football 06,XB,2005.0,Sports,Electronic Arts,2005-07-01,EA Sports,8.7,7.7,,0.73,0.21,0.0,0.03,0.97,NCAA ,
2136,2435,Mass Effect 3,PC,2012.0,Role-Playing,Electronic Arts,2012-03-01,BioWare,8.9,,970.0,0.4,0.44,0.0,0.13,0.97,Mass Effect,
2137,2436,NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,2009-10-01,Visual Concepts,8.2,,70.0,0.88,0.02,0.0,0.08,0.97,NBA 2K,
2138,2437,Fire Emblem,GBA,2003.0,Strategy,Nintendo,2004-07-01,Intelligent Systems,8.8,9.25,153.0,0.49,0.18,0.29,0.01,0.97,Fire Emblem,
2139,2439,Yakuza 4,PS3,2011.0,Action,Sega,2011-03-01,Ryu ga Gotoku Studios,7.8,7.6,69.0,0.15,0.14,0.63,0.05,0.97,Yakuza,
2140,2440,Skylanders: Spyro's Adventure,X360,2011.0,Action,Activision,2011-10-01,Toys for Bob,7.8,8.15,72.0,0.53,0.35,0.0,0.1,0.97,,
2141,2441,Club Penguin: Game Day!,Wii,2010.0,Sports,Disney Interactive Studios,2010-09-01,Artoon,,8.0,,0.56,0.33,0.0,0.08,0.97,Club Penguin ,
2142,2442,NHL 2004,PS2,2003.0,Sports,Electronic Arts,2003-09-01,EA Sports,8.5,8.45,18.0,0.47,0.37,0.0,0.12,0.97,NHL EA Sports,Electronic Arts
2143,2443,Grand Theft Auto: Vice City Stories,PS2,2007.0,Action,Take-Two Interactive,2006-11-01,Rockstar Leeds,7.5,7.5,192.0,0.78,0.03,0.03,0.13,0.97,Grand Theft Auto (GTA),
2144,2445,NBA 2K16,X360,2015.0,Sports,Take-Two Interactive,2015-09-01,Visual Concepts,,6.0,1.0,0.77,0.1,0.0,0.1,0.97,NBA 2K,
2145,2446,FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,2004-10-01,EA Canada,8.1,7.2,23.0,0.33,0.6,0.0,0.04,0.97,FIFA EA Sports ,Electronic Arts
2146,2447,LEGO The Lord of the Rings,Wii,2012.0,Action,Warner Bros. Interactive Entertainment,2012-11-01,TT Games,,6.7,64.0,0.52,0.37,0.0,0.08,0.97,,
2147,2448,Romancing SaGa,SNES,1992.0,Role-Playing,SquareSoft,,Squaresoft,7.0,8.1,9.0,0.0,0.0,0.97,0.0,0.97,SaGa ,
2148,2449,Donkey Kong Junior,2600,1981.0,Platform,Atari,,Nintendo,,5.4,24.0,0.9,0.05,0.0,0.01,0.97,Donkey Kong ,
2149,2450,LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,2006-09-01,Traveller's Tales,8.4,6.8,28.0,0.75,0.19,0.0,0.03,0.97,,Activision
2150,2451,LEGO Harry Potter: Years 5-7,PS3,,Action,Warner Bros. Interactive Entertainment,2011-11-01,Traveller's Tales,7.6,7.1,21.0,0.36,0.45,0.0,0.16,0.97,,Warner Bros. Interactive Entertainment
2151,2452,Final Fantasy X / X-2 HD Remaster,PSV,2013.0,Role-Playing,Square Enix,2014-03-01,Virtuos,8.6,8.0,119.0,0.21,0.31,0.28,0.16,0.97,Final Fantasy ,
2152,2453,Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,2000-10-01,Dreamworks Interactive,8.6,7.4,14.0,0.54,0.37,0.0,0.06,0.97,Medal of Honor ,Electronic Arts
2153,2454,The Sims 2,DS,2005.0,Simulation,Electronic Arts,2005-10-01,Griptonite Games,7.0,7.1,62.0,0.82,0.07,0.0,0.07,0.96,,Electronic Arts
2154,2455,Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,2003-02-01,Level 5,8.7,7.8,61.0,0.38,0.25,0.26,0.07,0.96,Dark Cloud ,
2155,2456,Jampack Summer '99,PS,1999.0,Misc,Sony Computer Entertainment,,,,,,0.54,0.36,0.0,0.06,0.96,,
2156,2457,PlayStation All-Stars Battle Royale,PS3,2012.0,Action,Sony Computer Entertainment,2012-11-01,SuperBot Entertainment,7.4,7.55,285.0,0.5,0.28,0.04,0.14,0.96,,
2157,2458,Dance Dance Revolution 2nd ReMIX,PS,1999.0,Simulation,Konami Digital Entertainment,,KCET,,6.5,4.0,0.0,0.0,0.9,0.06,0.96,Dancing Stage ,
2158,2459,Monster High: Ghoul Spirit,DS,2011.0,Misc,THQ,2011-10-01,ImaginEngine,,,,0.72,0.17,0.0,0.07,0.96,Monster High ,
2159,2460,Dragon Quest X,Wii,2012.0,Role-Playing,Square Enix,,,,,,0.0,0.0,0.96,0.0,0.96,Dragon Quest ,
2160,2461,LEGO Pirates of the Caribbean: The Video Game,DS,2011.0,Action,Disney Interactive Studios,2011-05-01,Traveller's Tales,6.9,6.6,36.0,0.37,0.49,0.0,0.1,0.96,Pirates des Cara��bes ,
2161,2462,Gangs of London,PSP,2006.0,Adventure,Sony Computer Entertainment,2006-10-01,SCEE London Studio,5.2,6.0,1.0,0.3,0.44,0.0,0.22,0.96,,Sony Interactive Entertainment Europe
2162,2463,Mortal Kombat Trilogy,N64,1996.0,Fighting,GT Interactive,,Midway Games,,7.2,9.0,0.72,0.22,0.0,0.02,0.96,Mortal Kombat ,
2163,2464,Star Soldier,NES,1986.0,Shooter,Hudson Soft,,Hudson Soft,,8.0,1.0,0.32,0.06,0.57,0.01,0.96,Star Soldier ,
2164,2465,Sonic Unleashed,X360,2008.0,Platform,Sega,2008-11-01,Sonic Team,6.0,,170.0,0.54,0.33,0.0,0.09,0.96,Sonic ,
2165,2466,Lost Planet 2,PS3,2010.0,Shooter,Capcom,2010-05-01,Capcom,6.8,7.5,164.0,0.29,0.34,0.2,0.13,0.96,Lost Planet ,
2166,2467,NHL 2001,PS2,2000.0,Sports,Electronic Arts,2000-10-01,EA Sports,8.5,8.5,36.0,0.47,0.37,0.0,0.12,0.96,NHL EA Sports,
2167,2468,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012.0,Role-Playing,Square Enix,,Enix,6.0,,,0.0,0.0,0.96,0.0,0.96,,
2168,2469,My Weight Loss Coach,DS,2008.0,Sports,Ubisoft,2008-06-01,Ubisoft Montreal,6.3,7.6,,0.3,0.54,0.0,0.11,0.96,,
2169,2470,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,2012-05-01,Ubisoft Paris,7.9,7.1,47.0,0.41,0.33,0.09,0.12,0.96,,
2170,2471,Mega Man Star Force Dragon / Leo / Pegasus,DS,2006.0,Action,Capcom,,,,,,0.39,0.0,0.53,0.03,0.96,,
2171,2472,Shinobi,PS2,2002.0,Platform,Sony Computer Entertainment,2002-11-01,Overworks,7.1,8.2,,0.36,0.28,0.22,0.09,0.96,,
2172,2474,Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,Midway Games,2002-11-01,Midway,8.1,6.6,31.0,0.77,0.15,0.0,0.04,0.96,Mortal Kombat,Nobilis
2173,2476,The Witcher 2: Assassins of Kings,PC,2011.0,Action,Namco Bandai Games,2011-05-01,CD Projekt Red Studio,8.8,,901.0,0.25,0.56,0.0,0.15,0.96,The Witcher,THQ
2174,2478,PilotWings Resort,3DS,2011.0,Simulation,Nintendo,2011-03-01,Monster Games Inc.,7.1,6.4,48.0,0.4,0.36,0.13,0.07,0.96,PilotWings,
2175,2479,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013.0,Fighting,Namco Bandai Games,2013-03-01,CyberConnect2,7.7,8.3,848.0,0.32,0.33,0.15,0.15,0.96,Naruto ,
2176,2480,LEGO Jurassic World,X360,2015.0,Action,Warner Bros. Interactive Entertainment,2015-06-01,TT Games,,8.0,2.0,0.47,0.4,0.0,0.08,0.95,,
2177,2481,ESPN NBA 2K5,XB,2004.0,Sports,Global Star,2004-09-01,Visual Concepts,8.5,7.8,6.0,0.88,0.04,0.0,0.04,0.95,ESPN,Take Two Interactive
2178,2482,Wheel of Fortune,PS2,,Misc,Unknown,2003-11-01,Atari,,,,0.47,0.36,0.0,0.12,0.95,La roue de la fortune ,
2179,2483,World Championship Poker,PS2,2004.0,Misc,Play It,2004-11-01,Coresoft,6.0,7.9,,0.8,0.03,0.0,0.13,0.95,World Championship Poker ,
2180,2484,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Action,Ubisoft,2005-03-01,Ubisoft Montreal,8.7,7.7,121.0,0.36,0.45,0.0,0.14,0.95,,
2181,2485,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Platform,THQ,2003-10-01,Heavy Iron Studios,7.1,3.0,1.0,0.74,0.19,0.0,0.03,0.95,"""Bob l'Eponge """,
2182,2486,South Park: The Stick of Truth,X360,2014.0,Role-Playing,Ubisoft,2014-03-01,Obsidian Entertainment,8.2,7.8,184.0,0.57,0.3,0.0,0.08,0.95,South Park ,
2183,2487,Ben 10: Alien Force,DS,2008.0,Action,Koch Media,2009-10-01,Monkey Bar Games,,5.3,8.0,0.65,0.22,0.0,0.09,0.95,Ben 10,
2184,2489,SingStar Abba,PS3,2008.0,Misc,Sony Computer Entertainment,2008-11-01,SCEE London Studio,7.0,6.5,3.0,0.27,0.51,0.0,0.17,0.95,SingStar ,
2185,2490,Cars 2,Wii,2011.0,Racing,Disney Interactive Studios,2011-06-01,Avalanche Software,7.0,7.6,13.0,0.46,0.39,0.0,0.1,0.95,Pixar,
2186,2491,Wild ARMs,PS,1996.0,Role-Playing,Sony Computer Entertainment,,,5.0,,,0.26,0.17,0.46,0.06,0.95,,
2187,2492,Kessen,PS2,2000.0,Strategy,Electronic Arts,2000-11-01,Koei,7.5,6.2,13.0,0.27,0.21,0.41,0.07,0.95,Kessen,
2188,2494,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,2003.0,Misc,Konami Digital Entertainment,2003-04-01,KCEJ,7.2,6.6,10.0,0.68,0.25,0.0,0.02,0.95,Yu Gi Oh! ,
2189,2495,NCAA Football 2000,PS,1999.0,Sports,Electronic Arts,,989 Studios �?tats-Unis,,,,0.53,0.36,0.0,0.06,0.95,,
2190,2496,Brutal Legend,PS3,2009.0,Action,Electronic Arts,2009-10-01,Double Fine Productions,8.3,6.9,138.0,0.54,0.28,0.0,0.13,0.95,,
2191,2497,Skylanders: Spyro's Adventure,PS3,2011.0,Action,Activision,2011-10-01,Toys for Bob,7.7,7.65,78.0,0.39,0.4,0.0,0.16,0.95,,
2192,2498,Guitar Hero: Metallica,Wii,2009.0,Misc,Activision,2009-05-01,Neversoft Entertainment,8.5,8.85,33.0,0.41,0.43,0.0,0.1,0.95,Guitar Hero,
2193,2500,Evolve,PS4,2015.0,Shooter,Take-Two Interactive,2015-02-01,Turtle Rock Studios,7.6,6.95,52.0,0.35,0.41,0.05,0.15,0.95,Evolve,
2194,2501,WWE SmackDown vs. Raw 2009,PS3,2008.0,Fighting,THQ,2008-11-01,Yuke's,7.8,8.2,129.0,0.51,0.31,0.01,0.13,0.95,,
2195,2502,Army of Two: The 40th Day,X360,2010.0,Shooter,Electronic Arts,2010-01-01,EA Montreal,7.3,6.6,37.0,0.62,0.24,0.0,0.08,0.95,Army of Two ,
2196,2503,Tony Hawk: RIDE,Wii,2009.0,Sports,Activision,2009-11-01,Buzz Monkey,4.7,4.3,,0.7,0.17,0.0,0.08,0.95,Tony Hawk ,
2197,2504,Lego Batman 3: Beyond Gotham,X360,2014.0,Action,Warner Bros. Interactive Entertainment,2014-11-01,TT Games,,7.1,10.0,0.48,0.38,0.0,0.08,0.95,,
2198,2505,Wii Play: Motion,Wii,2011.0,Misc,Nintendo,2011-06-01,Nintendo,6.0,4.5,6.0,0.24,0.43,0.18,0.09,0.95,Wii Play ,Nintendo
2199,2506,Killzone,PS2,2004.0,Shooter,Sony Computer Entertainment,2004-11-01,Guerrilla,7.0,6.6,78.0,0.79,0.03,0.0,0.13,0.94,Killzone,
2200,2508,The Tomb Raider Trilogy,PS3,2011.0,Action,Square Enix,2011-03-01,Crystal Dynamics,7.8,6.9,17.0,0.27,0.5,0.0,0.17,0.94,Tomb Raider,
2201,2509,Colin McRae Rally 04,PS2,2003.0,Racing,Codemasters,2003-09-01,,9.0,7.45,43.0,0.01,0.71,0.01,0.21,0.94,Colin McRae,
2202,2510,Star Fox 64 3D,3DS,2011.0,Shooter,Nintendo,2011-09-01,Nintendo,8.1,7.5,181.0,0.48,0.27,0.13,0.07,0.94,Star Fox ,
2203,2511,The SpongeBob SquarePants Movie,GC,2004.0,Platform,THQ,2004-10-01,Heavy Iron Studios,7.3,7.0,1.0,0.73,0.19,0.0,0.03,0.94,"""Bob l'Eponge """,
2204,2512,Rocksmith 2014,X360,2013.0,Misc,Ubisoft,,Ubisoft San Francisco,,,,0.69,0.17,0.0,0.08,0.94,Rocksmith ,
2205,2513,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,1996.0,Misc,GT Interactive,,Digital Eclipse,,,,0.52,0.36,0.0,0.06,0.94,"""Midway's Greatest Arcade Hits """,
2206,2514,Cars,Wii,2006.0,Racing,THQ,2006-06-01,Rainbow Studios,6.5,4.65,14.0,0.83,0.04,0.0,0.07,0.94,Pixar,
2207,2515,Assassin's Creed III,PC,2012.0,Action,Ubisoft,2012-10-01,Ubisoft,8.0,7.55,754.0,0.28,0.53,0.0,0.13,0.94,Assassin's Creed,
2208,2516,Castlevania: Lament of Innocence,PS2,2003.0,Action,Konami Digital Entertainment,2003-10-01,KCET,7.9,6.7,29.0,0.46,0.36,0.0,0.12,0.94,Castlevania ,
2209,2517,Mario Tennis Open,3DS,2012.0,Sports,Nintendo,2012-05-01,Camelot Software Planning,6.9,7.1,48.0,0.26,0.29,0.33,0.05,0.94,Mario Tennis,
2210,2518,The Witcher 2: Assassins of Kings,X360,2012.0,Action,Namco Bandai Games,2011-05-01,CD Projekt Red Studio,8.8,8.35,315.0,0.48,0.36,0.02,0.08,0.94,The Witcher ,THQ
2211,2520,Bayonetta,X360,2009.0,Action,Sega,2010-01-01,PlatinumGames,9.0,8.05,539.0,0.51,0.26,0.09,0.08,0.94,Bayonetta,
2212,2521,Destroy All Humans!,PS2,2005.0,Shooter,THQ,2005-06-01,Pandemic Studios,7.4,8.3,66.0,0.78,0.03,0.0,0.13,0.94,Destroy All Humans ,
2213,2522,MVP Baseball 2005,XB,2005.0,Sports,Electronic Arts,,EA Sports,,,,0.7,0.2,0.0,0.03,0.94,MVP Baseball ,
2214,2523,SaGa Frontier 2,PS,1999.0,Role-Playing,SquareSoft,,Squaresoft,,7.4,22.0,0.1,0.07,0.71,0.06,0.94,SaGa ,Square Europe
2215,2524,NCAA Football 10,X360,2009.0,Sports,Electronic Arts,2009-07-01,EA Tiburon,8.3,8.0,1.0,0.87,0.0,0.0,0.07,0.94,NCAA ,
2216,2525,MLB 2000,PS,1999.0,Sports,Sony Computer Entertainment,,,5.0,,,0.52,0.35,0.0,0.06,0.94,,
2217,2526,The Legend of Zelda: Twilight Princess HD,WiiU,2016.0,Action,Nintendo,2016-03-01,Tantalus,8.6,8.3,563.0,0.48,0.3,0.08,0.08,0.94,The Legend of Zelda ,Nintendo
2218,2527,Bully,PS2,2006.0,Action,Take-Two Interactive,2006-10-01,Rockstar Vancouver,8.7,7.7,137.0,0.75,0.03,0.04,0.12,0.94,,Take Two Interactive
2219,2528,Prince of Persia: The Sands of Time,XB,2003.0,Action,Ubisoft,2003-11-01,Ubisoft,9.2,8.1,198.0,0.57,0.33,0.0,0.04,0.94,Prince of Persia ,
2220,2529,Phantasy Star Portable,PSP,2008.0,Role-Playing,Sega,2009-03-01,Alfa System,6.4,7.9,18.0,0.19,0.06,0.63,0.05,0.94,Phantasy Star ,
2221,2530,Hot Shots Golf Fore!,PS2,2003.0,Sports,Sony Computer Entertainment,2004-08-01,Clap Hanz,8.0,8.0,2.0,0.46,0.36,0.0,0.12,0.94,,
2222,2531,MLB 06: The Show,PS2,2006.0,Sports,Sony Computer Entertainment,2006-02-01,SCEA San Diego Studios,8.3,8.6,,0.78,0.03,0.0,0.13,0.94,MLB : The Show ,
2223,2532,NHL 2003,PS2,2002.0,Sports,Electronic Arts,2002-10-01,EA Sports,7.9,9.0,18.0,0.46,0.36,0.0,0.12,0.93,NHL EA Sports,
2224,2533,Operation Flashpoint: Dragon Rising,X360,2009.0,Shooter,Codemasters,2009-10-01,Codemasters,7.7,7.05,152.0,0.36,0.45,0.02,0.1,0.93,OpǸration Flashpoint,
2225,2535,Nickelodeon Fit,Wii,2010.0,Sports,Take-Two Interactive,2010-11-01,High Voltage Software,,,,0.78,0.09,0.0,0.06,0.93,,
